Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
1.00,0,0,0,0,0,0.0674157,72.1111,-1.$,7.35864,5734.79,0.999956,96.9521,115.197,76.1039,0.0419274,16.5746,94.2795,404.636,0.972915,37.6126,4377.54,77.11,0,0.00079847,75.2457,0
1.00,0,0,0,0,0,0.0674157,72.1111,-1.$,7.35864,5734.79,0.999956,96.9521,115.197,76.1039,0.0419274,16.5746,94.2795,404.636,0.972915,37.6126,4377.54,77.11,0,0.00079847,75.2457,0,0,0
2.00,0,0,0,0,0,0.0675864,72.4201,0,7.35875,5760.26,0.999912,96.7238,115.051,75.8484,0.0419376,16.5746,78.4334,404.798,0.966245,37.6126,4376.82,76.735,0,0.000798511,62.5077,-3.95422e-17,0,0
2.00,0,0,0,0,0,0.0675864,72.4201,0,7.35875,5760.26,0.999912,96.7238,115.051,75.8484,0.0419376,16.5746,78.4334,404.798,0.966245,37.6126,4376.82,76.735,0,0.000798511,62.5077,-3.95422e-17,0,0
3.00,0,0,0,0,0,0.06778,72.482,0,7.35844,5771.02,0.999868,96.5505,114.862,75.7275,0.0419376,16.5746,141.615,404.798,0.962669,37.6128,4376.07,76.6616,0,0.0007985,119.613,0,0,0
3.00,0,0,0,0,0,0.06778,72.482,0,7.35844,5771.02,0.999868,96.5505,114.862,75.7275,0.0419376,16.5746,141.615,404.798,0.962669,37.6128,4376.07,76.6616,0,0.0007985,119.613,0,0,0
4.00,0,0,0,0,0,0.0678351,72.5747,0,7.35838,5778.29,0.999824,96.5416,114.872,75.7124,0.0419376,16.5746,144.661,404.798,0.961383,37.613,4375.3,76.956,0,0.000798413,118.561,0,0,0
4.00,0,0,0,0,0,0.0678351,72.5747,0,7.35838,5778.29,0.999824,96.5416,114.872,75.7124,0.0419376,16.5746,144.661,404.798,0.961383,37.613,4375.3,76.956,0,0.000798413,118.561,0,0,0
5.00,0,0,0,0,0,0.0678689,72.6231,0,7.35852,5783.06,0.99978,96.547,114.889,75.7124,0.0419376,16.5746,119.008,404.798,0.960666,37.6131,4374.54,77.0663,0,0.000798353,95.7946,0,0,0
5.00,0,0,0,0,0,0.0678689,72.6231,0,7.35852,5783.06,0.99978,96.547,114.889,75.7124,0.0419376,16.5746,119.008,404.798,0.960666,37.6131,4374.54,77.0663,0,0.000798353,95.7946,0,0,0
6.00,0,0,0,0,0,0.0678931,72.6493,0,7.35852,5786.4,0.999736,96.5624,114.912,75.7226,0.041959,16.5746,98.6335,404.978,0.96029,37.6132,4373.8,76.9337,0,0.000798337,78.6519,-1.97748e-17,0,0
6.00,0,0,0,0,0,0.0678931,72.6493,0,7.35852,5786.4,0.999736,96.5624,114.912,75.7226,0.041959,16.5746,98.6335,404.978,0.96029,37.6132,4373.8,76.9337,0,0.000798337,78.6519,-1.97748e-17,0,0
7.00,0,0,0,0,0,0.0679143,72.6771,0,7.35825,5789.59,0.999692,96.5833,114.943,75.7367,0.041959,16.5746,82.0762,404.978,0.959996,37.6132,4373.08,76.6065,0,0.000798361,65.3178,0,0,0
7.00,0,0,0,0,0,0.0679143,72.6771,0,7.35825,5789.59,0.999692,96.5833,114.943,75.7367,0.041959,16.5746,82.0762,404.978,0.959996,37.6132,4373.08,76.6065,0,0.000798361,65.3178,0,0,0
8.00,0,0,0,0,0,0.0679186,72.6713,0,7.35822,5791.68,0.999648,96.6223,114.988,75.7659,0.041959,16.5746,130.34,404.978,0.960088,37.6133,4372.34,76.3929,0,0.00079837,110.948,0,0,0
8.00,0,0,0,0,0,0.0679186,72.6713,0,7.35822,5791.68,0.999648,96.6223,114.988,75.7659,0.041959,16.5746,130.34,404.978,0.960088,37.6133,4372.34,76.3929,0,0.00079837,110.948,0,0,0
9.00,0,0,0,0,0,0.0679136,72.6414,0,7.35832,5790.47,0.999604,96.6382,115,75.7816,0.0420058,16.6667,149.115,405.171,0.960469,37.6134,4371.58,76.6894,0,0.00079828,123.387,0,0,0
9.00,0,0,0,0,0,0.0679136,72.6414,0,7.35832,5790.47,0.999604,96.6382,115,75.7816,0.0420058,16.6667,149.115,405.171,0.960469,37.6134,4371.58,76.6894,0,0.00079828,123.387,0,0,0
10.00,0,0,0,0,0,0.0679181,72.6328,0,7.35811,5789.94,0.99956,96.6507,115.012,75.7931,0.0420058,16.6667,124.976,405.171,0.960699,37.6136,4370.81,76.8922,0,0.000798206,100.933,0,0,0
10.00,0,0,0,0,0,0.0679181,72.6328,0,7.35811,5789.94,0.99956,96.6507,115.012,75.7931,0.0420058,16.6667,124.976,405.171,0.960699,37.6136,4370.81,76.8922,0,0.000798206,100.933,0,0,0
11.00,0,0,0,0,0,0.0679256,72.64,0,7.35796,5789.97,0.999516,96.6575,115.02,75.7977,0.0420058,16.6667,103.423,405.171,0.960777,37.6136,4370.07,76.8369,0,0.000798181,82.6144,-1.97792e-17,0,0
11.00,0,0,0,0,0,0.0679256,72.64,0,7.35796,5789.97,0.999516,96.6575,115.02,75.7977,0.0420058,16.6667,103.423,405.171,0.960777,37.6136,4370.07,76.8369,0,0.000798181,82.6144,-1.97792e-17,0,0
12.00,0,0,0,0,0,0.0679258,72.6239,0,7.35805,5788.45,0.999472,96.6577,115.016,75.7996,0.0420058,16.6667,85.9947,405.171,0.961042,37.6136,4369.34,76.5714,0,0.000798197,68.4245,-1.978e-17,0,0
12.00,0,0,0,0,0,0.0679258,72.6239,0,7.35805,5788.45,0.999472,96.6577,115.016,75.7996,0.0420058,16.6667,85.9947,405.171,0.961042,37.6136,4369.34,76.5714,0,0.000798197,68.4245,-1.978e-17,0,0
13.00,0,0,0,0,0,0.0679414,72.5931,0,7.35812,5784.64,0.999428,96.6495,114.997,75.7998,0.0420314,16.6667,112.368,408.288,0.961609,37.6136,4368.62,76.2548,0,0.000798229,96.1059,0,0,0
