Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
1.00,0,0,0,0,0,0.0668215,72.137,-1.$,7.43437,5796.77,0.999956,95.4741,113.578,74.6686,0.0360218,15.7068,98.5522,499.179,0.948039,37.3,6437.64,72.8972,0,0.000806619,81.3438,0
1.00,0,0,0,0,0,0.0668215,72.137,-1.$,7.43437,5796.77,0.999956,95.4741,113.578,74.6686,0.0360218,15.7068,98.5522,499.179,0.948039,37.3,6437.64,72.8972,0,0.000806619,81.3438,0,0,0
2.00,0,0,0,0,0,0.0671329,71.5221,0,7.43455,5767.86,0.999912,95.0681,113.057,74.3886,0.0360012,15.7068,81.5633,502.528,0.948559,37.3001,6436.24,72.5783,0,0.000806645,67.0174,0,0,0
2.00,0,0,0,0,0,0.0671329,71.5221,0,7.43455,5767.86,0.999912,95.0681,113.057,74.3886,0.0360012,15.7068,81.5633,502.528,0.948559,37.3001,6436.24,72.5783,0,0.000806645,67.0174,0,0,0
3.00,0,0,0,0,0,0.0674859,71.7295,0,7.43458,5781.98,0.999868,94.8272,112.804,74.2159,0.0360012,15.7068,119.615,502.528,0.943733,37.3002,6434.83,72.268,0,0.000806668,106.615,0,0,0
3.00,0,0,0,0,0,0.0674859,71.7295,0,7.43458,5781.98,0.999868,94.8272,112.804,74.2159,0.0360012,15.7068,119.615,502.528,0.943733,37.3002,6434.83,72.268,0,0.000806668,106.615,0,0,0
4.00,0,0,0,0,0,0.0676245,71.9058,0,7.43472,5791.3,0.999824,94.7836,112.782,74.1731,0.0360012,15.7068,146.302,502.528,0.941768,37.3004,6433.35,72.4857,0,0.00080663,126.169,0,0,0
4.00,0,0,0,0,0,0.0676245,71.9058,0,7.43472,5791.3,0.999824,94.7836,112.782,74.1731,0.0360012,15.7068,146.302,502.528,0.941768,37.3004,6433.35,72.4857,0,0.00080663,126.169,0,0,0
5.00,0,0,0,0,0,0.0673466,73.777,0,7.43494,5938,0.99978,95.2523,112.758,75.149,0.035948,15.7068,125.079,502.287,0.923236,37.3006,6431.89,72.6616,0,0.000806591,104.467,0,0,0
5.00,0,0,0,0,0,0.0673466,73.777,0,7.43494,5938,0.99978,95.2523,112.758,75.149,0.035948,15.7068,125.079,502.287,0.923236,37.3006,6431.89,72.6616,0,0.000806591,104.467,0,0,0
6.00,0,0,0,0,0,0.0678437,72.0794,0,7.43508,5798.25,0.999736,94.7286,112.741,74.151,0.035948,15.7068,102.977,502.287,0.940088,37.3007,6430.45,72.5799,0,0.000806577,84.7488,0,0,0
6.00,0,0,0,0,0,0.0678437,72.0794,0,7.43508,5798.25,0.999736,94.7286,112.741,74.151,0.035948,15.7068,102.977,502.287,0.940088,37.3007,6430.45,72.5799,0,0.000806577,84.7488,0,0,0
7.00,0,0,0,0,0,0.0679419,72.1557,0,7.43508,5801.74,0.999692,94.7193,112.741,74.1489,0.035948,15.7068,85.1948,502.287,0.939439,37.3008,6429.04,72.2874,0,0.000806586,69.8049,0,0,0
7.00,0,0,0,0,0,0.0679419,72.1557,0,7.43508,5801.74,0.999692,94.7193,112.741,74.1489,0.035948,15.7068,85.1948,502.287,0.939439,37.3008,6429.04,72.2874,0,0.000806586,69.8049,0,0,0
8.00,0,0,0,0,0,0.0680686,72.22,0,7.4352,5804.58,0.999648,94.7142,112.742,74.1477,0.035948,15.7068,99.5605,502.287,0.938955,37.3008,6427.65,71.8927,0,0.000806608,88.3239,0,0,0
8.00,0,0,0,0,0,0.0680686,72.22,0,7.4352,5804.58,0.999648,94.7142,112.742,74.1477,0.035948,15.7068,99.5605,502.287,0.938955,37.3008,6427.65,71.8927,0,0.000806608,88.3239,0,0,0
9.00,0,0,0,0,0,0.06811,72.214,0,7.4355,5803.92,0.999604,94.7166,112.742,74.1477,0.0359182,15.7068,145.856,502.07,0.939101,37.301,6426.19,72.0318,0,0.000806573,126.452,2.67981e-17,0,0
9.00,0,0,0,0,0,0.06811,72.214,0,7.4355,5803.92,0.999604,94.7166,112.742,74.1477,0.0359182,15.7068,145.856,502.07,0.939101,37.301,6426.19,72.0318,0,0.000806573,126.452,2.67981e-17,0,0
10.00,0,0,0,0,0,0.0681543,72.2294,0,7.43558,5804.6,0.99956,94.7228,112.75,74.1552,0.0359182,15.7068,131.391,502.07,0.939069,37.3012,6424.71,72.2722,0,0.000806524,110.12,0,0,0
10.00,0,0,0,0,0,0.0681543,72.2294,0,7.43558,5804.6,0.99956,94.7228,112.75,74.1552,0.0359182,15.7068,131.391,502.07,0.939069,37.3012,6424.71,72.2722,0,0.000806524,110.12,0,0,0
