Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
1.00,0,0,0,0,0,0.0690364,71.9357,-1.$,7.35626,5686.34,0.999956,94.1855,114.012,72.0651,0.0425455,17.6471,119.063,411.735,0.952342,37.8766,3903.09,67.6868,0,0.000758269,97.2953,0
1.00,0,0,0,0,0,0.0690364,71.9357,-1.$,7.35626,5686.34,0.999956,94.1855,114.012,72.0651,0.0425455,17.6471,119.063,411.735,0.952342,37.8766,3903.09,67.6868,0,0.000758269,97.2953,0,0,0
2.00,0,0,0,0,0,0.0691901,72.6809,0,7.35632,5739,0.999912,93.9901,113.96,72.0312,0.0425455,17.6471,95.9152,411.735,0.941583,37.8766,3902.48,67.5577,0,0.000758237,77.5423,0,0,0
2.00,0,0,0,0,0,0.0691901,72.6809,0,7.35632,5739,0.999912,93.9901,113.96,72.0312,0.0425455,17.6471,95.9152,411.735,0.941583,37.8766,3902.48,67.5577,0,0.000758237,77.5423,0,0,0
3.00,0,0,0,0,0,0.0692725,72.6632,0,7.35649,5745.33,0.999868,93.8822,113.833,71.8256,0.0425586,17.6471,77.7741,411.738,0.939447,37.8765,3901.89,67.2072,0,0.000758248,62.7283,0,0,0
3.00,0,0,0,0,0,0.0692725,72.6632,0,7.35649,5745.33,0.999868,93.8822,113.833,71.8256,0.0425586,17.6471,77.7741,411.738,0.939447,37.8765,3901.89,67.2072,0,0.000758248,62.7283,0,0,0
4.00,0,0,0,0,0,0.0693209,72.7468,0,7.35621,5758.76,0.999824,93.8858,113.867,71.7839,0.0425586,17.6471,122.728,411.738,0.937343,37.8765,3901.29,66.9054,0,0.000758256,106.877,0,0,0
4.00,0,0,0,0,0,0.0693209,72.7468,0,7.35621,5758.76,0.999824,93.8858,113.867,71.7839,0.0425586,17.6471,122.728,411.738,0.937343,37.8765,3901.29,66.9054,0,0.000758256,106.877,0,0,0
5.00,0,0,0,0,0,0.0693155,72.7923,0,7.35613,5765.47,0.99978,93.9163,113.92,71.8034,0.0425586,17.6471,150.934,411.738,0.936596,37.8766,3900.66,67.1811,0,0.000758141,127.175,0,0,0
5.00,0,0,0,0,0,0.0693155,72.7923,0,7.35613,5765.47,0.99978,93.9163,113.92,71.8034,0.0425586,17.6471,150.934,411.738,0.936596,37.8766,3900.66,67.1811,0,0.000758141,127.175,0,0,0
6.00,0,0,0,0,0,0.0692929,72.7821,0,7.3563,5768.38,0.999736,93.9484,113.96,71.8189,0.0425837,17.6471,125.917,411.758,0.936479,37.8766,3900.04,67.4084,0,0.000758027,103.231,0,0,0
